location_id,kind,bank_id,district_id,display_name,lat,lon,area_type,source,activity_index,is_24hr,cash_dispensing,notes
LOC-07499,AGENT,BNK-048,UP-KAS,CSP Agent – Kasganj Block 10,27.551150,78.690501,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07500,AGENT,BNK-034,UP-KAS,CSP Agent – Kasganj Block 11,27.765809,78.671945,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07501,AGENT,BNK-034,UP-KAS,CSP Agent – Kasganj Block 12,27.432052,78.745396,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07502,AGENT,BNK-048,UP-KAS,CSP Agent – Kasganj Block 13,27.681846,78.635984,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07503,AGENT,BNK-035,UP-KAS,CSP Agent – Kasganj Block 14,27.787917,78.832397,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07504,AGENT,BNK-033,UP-KAS,CSP Agent – Kasganj Block 15,27.488606,78.523559,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07505,AGENT,BNK-034,UP-KAS,CSP Agent – Kasganj Block 16,27.511098,78.606423,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07506,AGENT,BNK-001,UP-KAS,CSP Agent – Kasganj Block 17,27.352857,78.660423,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07507,AGENT,BNK-035,UP-KAS,CSP Agent – Kasganj Block 18,27.703622,78.560250,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07508,AGENT,BNK-048,UP-KAS,CSP Agent – Kasganj Block 19,27.592449,78.739854,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07509,AGENT,BNK-035,UP-KAS,CSP Agent – Kasganj Block 20,27.455155,78.789873,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07510,AGENT,BNK-035,UP-KAS,CSP Agent – Kasganj Block 21,27.747431,78.831674,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07511,AGENT,BNK-034,UP-KAS,CSP Agent – Kasganj Block 22,27.777616,78.807452,rural,synthetic,0.23,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07512,AGENT,BNK-003,UP-KAU,CSP Agent – Kaushambi Block 1,25.621425,81.444207,rural,synthetic,0.4,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07513,AGENT,BNK-001,UP-KAU,CSP Agent – Kaushambi Block 2,25.576338,81.519746,rural,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07514,AGENT,BNK-001,UP-KAU,CSP Agent – Kaushambi Block 3,25.496235,81.325093,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07515,AGENT,BNK-035,UP-KAU,CSP Agent – Kaushambi Block 4,25.780292,81.607377,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07516,AGENT,BNK-001,UP-KAU,CSP Agent – Kaushambi Block 5,25.305771,81.394329,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07517,AGENT,BNK-035,UP-KAU,CSP Agent – Kaushambi Block 6,25.462247,81.200514,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07518,AGENT,BNK-048,UP-KAU,CSP Agent – Kaushambi Block 7,25.576391,81.352910,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07519,AGENT,BNK-003,UP-KAU,CSP Agent – Kaushambi Block 8,25.599469,81.251937,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07520,AGENT,BNK-033,UP-KAU,CSP Agent – Kaushambi Block 9,25.417663,81.423976,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07521,AGENT,BNK-034,UP-KAU,CSP Agent – Kaushambi Block 10,25.716498,81.647855,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07522,AGENT,BNK-034,UP-KAU,CSP Agent – Kaushambi Block 11,25.361344,81.464952,rural,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07523,AGENT,BNK-034,UP-KAU,CSP Agent – Kaushambi Block 12,25.753702,81.561288,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07524,AGENT,BNK-003,UP-KAU,CSP Agent – Kaushambi Block 13,25.452745,81.212221,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07525,AGENT,BNK-002,UP-KAU,CSP Agent – Kaushambi Block 14,25.363218,81.451649,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07526,AGENT,BNK-002,UP-KAU,CSP Agent – Kaushambi Block 15,25.479359,81.495944,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07527,AGENT,BNK-034,UP-KAU,CSP Agent – Kaushambi Block 16,25.352783,81.572324,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07528,AGENT,BNK-002,UP-KAU,CSP Agent – Kaushambi Block 17,25.743580,81.362125,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07529,AGENT,BNK-035,UP-KAU,CSP Agent – Kaushambi Block 18,25.304199,81.227324,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07530,AGENT,BNK-035,UP-KAU,CSP Agent – Kaushambi Block 19,25.526399,81.241480,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07531,AGENT,BNK-033,UP-KAU,CSP Agent – Kaushambi Block 20,25.589223,81.283597,rural,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07532,AGENT,BNK-034,UP-KAU,CSP Agent – Kaushambi Block 21,25.617252,81.592881,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07533,AGENT,BNK-002,UP-KAU,CSP Agent – Kaushambi Block 22,25.512936,81.191223,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07534,AGENT,BNK-034,UP-KAU,CSP Agent – Kaushambi Block 23,25.531290,81.398234,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07535,AGENT,BNK-048,UP-KAU,CSP Agent – Kaushambi Block 24,25.677346,81.600628,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07536,AGENT,BNK-003,UP-KAU,CSP Agent – Kaushambi Block 25,25.463032,81.391158,rural,synthetic,0.23,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07537,AGENT,BNK-003,UP-KUS,CSP Agent – Kushinagar Block 1,27.012398,84.055587,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07538,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 2,27.082457,83.722690,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07539,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 3,26.983203,84.056431,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07540,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 4,26.821269,83.994469,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07541,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 5,26.980282,84.042191,rural,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07542,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 6,26.782609,83.694972,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07543,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 7,26.747149,84.158545,rural,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07544,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 8,26.884229,83.698319,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07545,AGENT,BNK-034,UP-KUS,CSP Agent – Kushinagar Block 9,26.718723,83.786026,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07546,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 10,26.667140,83.872914,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07547,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 11,26.956423,83.869387,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07548,AGENT,BNK-034,UP-KUS,CSP Agent – Kushinagar Block 12,26.679855,83.691353,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07549,AGENT,BNK-001,UP-KUS,CSP Agent – Kushinagar Block 13,26.867698,83.895820,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07550,AGENT,BNK-003,UP-KUS,CSP Agent – Kushinagar Block 14,26.758591,84.159377,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07551,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 15,26.821111,83.928804,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07552,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 16,26.929783,83.819338,rural,synthetic,0.4,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07553,AGENT,BNK-003,UP-KUS,CSP Agent – Kushinagar Block 17,27.052232,83.884245,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07554,AGENT,BNK-001,UP-KUS,CSP Agent – Kushinagar Block 18,27.049732,83.705812,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07555,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 19,26.802180,83.781930,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07556,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 20,27.076833,83.850149,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07557,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 21,26.995740,83.752699,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07558,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 22,26.973804,83.789376,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07559,AGENT,BNK-001,UP-KUS,CSP Agent – Kushinagar Block 23,27.029542,83.776804,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07560,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 24,26.686895,83.952221,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07561,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 25,26.963797,84.170580,rural,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07562,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 26,26.687766,84.099884,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07563,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 27,26.816010,84.042049,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07564,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 28,27.041079,83.684598,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07565,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 29,26.788349,83.864766,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07566,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 30,26.730874,83.733781,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07567,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 31,26.914915,83.997766,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07568,AGENT,BNK-034,UP-KUS,CSP Agent – Kushinagar Block 32,27.012893,84.134290,rural,synthetic,0.23,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07569,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 33,26.863507,83.840950,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07570,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 34,26.680992,84.004818,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07571,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 35,26.965296,84.144011,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07572,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 36,27.036398,83.822541,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07573,AGENT,BNK-034,UP-KUS,CSP Agent – Kushinagar Block 37,26.992056,83.701902,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07574,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 38,26.744229,83.916042,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07575,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 39,27.140643,83.968361,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07576,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 40,26.845065,84.004834,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07577,AGENT,BNK-001,UP-KUS,CSP Agent – Kushinagar Block 41,27.027856,83.686951,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07578,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 42,26.959738,84.157238,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07579,AGENT,BNK-003,UP-KUS,CSP Agent – Kushinagar Block 43,26.965435,83.864851,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07580,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 44,27.087877,83.880423,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07581,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 45,27.015658,84.167589,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07582,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 46,26.643279,84.171306,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07583,AGENT,BNK-048,UP-KUS,CSP Agent – Kushinagar Block 47,26.781473,84.078269,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07584,AGENT,BNK-034,UP-KUS,CSP Agent – Kushinagar Block 48,27.067045,83.736618,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07585,AGENT,BNK-001,UP-KUS,CSP Agent – Kushinagar Block 49,26.776863,83.966807,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07586,AGENT,BNK-035,UP-KUS,CSP Agent – Kushinagar Block 50,26.746909,83.891474,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07587,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 51,26.853019,83.851657,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07588,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 52,27.074653,83.979750,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07589,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 53,26.780570,83.874418,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07590,AGENT,BNK-003,UP-KUS,CSP Agent – Kushinagar Block 54,26.724633,83.795272,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07591,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 55,26.794553,83.870342,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07592,AGENT,BNK-003,UP-KUS,CSP Agent – Kushinagar Block 56,26.712587,84.077117,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07593,AGENT,BNK-001,UP-KUS,CSP Agent – Kushinagar Block 57,26.834396,83.917424,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07594,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 58,26.926337,84.063763,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07595,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 59,26.833227,83.978786,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07596,AGENT,BNK-034,UP-KUS,CSP Agent – Kushinagar Block 60,26.721506,83.763969,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07597,AGENT,BNK-033,UP-KUS,CSP Agent – Kushinagar Block 61,27.082930,84.078562,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07598,AGENT,BNK-002,UP-KUS,CSP Agent – Kushinagar Block 62,26.750697,84.101773,rural,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07599,AGENT,BNK-002,UP-LAK,CSP Agent – Lakhimpur Kheri Block 1,28.003542,80.883726,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07600,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 2,27.873627,80.758328,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07601,AGENT,BNK-048,UP-LAK,CSP Agent – Lakhimpur Kheri Block 3,28.326126,80.787068,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07602,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 4,28.116517,80.637880,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07603,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 5,27.956201,80.397721,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07604,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 6,27.958567,80.523670,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07605,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 7,28.211323,80.439171,rural,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07606,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 8,28.256583,80.471733,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07607,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 9,28.232688,80.626319,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07608,AGENT,BNK-003,UP-LAK,CSP Agent – Lakhimpur Kheri Block 10,28.000262,80.429088,rural,synthetic,0.1,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07609,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 11,27.848836,80.558440,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07610,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 12,28.059577,80.444704,rural,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07611,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 13,28.244050,80.648349,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07612,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 14,28.109811,80.879839,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07613,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 15,27.884008,80.443374,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07614,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 16,28.082545,80.603601,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07615,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 17,27.849245,80.796541,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07616,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 18,27.864523,80.733019,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07617,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 19,27.992450,80.562659,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07618,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 20,28.163011,80.723174,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07619,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 21,28.252838,80.725598,rural,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07620,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 22,27.877905,80.868358,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07621,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 23,27.847973,80.413945,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07622,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 24,28.321323,80.613193,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07623,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 25,28.313044,80.852301,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07624,AGENT,BNK-002,UP-LAK,CSP Agent – Lakhimpur Kheri Block 26,28.257325,80.481424,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07625,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 27,28.235985,80.410979,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07626,AGENT,BNK-002,UP-LAK,CSP Agent – Lakhimpur Kheri Block 28,27.999373,80.525372,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07627,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 29,27.851401,80.888877,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07628,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 30,27.944757,80.767419,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07629,AGENT,BNK-048,UP-LAK,CSP Agent – Lakhimpur Kheri Block 31,27.910169,80.416004,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07630,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 32,28.330512,80.462571,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07631,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 33,28.030744,80.724832,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07632,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 34,28.148829,80.420503,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07633,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 35,27.969867,80.550698,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07634,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 36,27.955766,80.484479,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07635,AGENT,BNK-001,UP-LAK,CSP Agent – Lakhimpur Kheri Block 37,28.328283,80.795628,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07636,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 38,27.968935,80.813527,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07637,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 39,27.904974,80.549464,rural,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07638,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 40,28.243933,80.702031,rural,synthetic,0.1,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07639,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 41,27.973708,80.653324,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07640,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 42,28.214566,80.762166,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07641,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 43,28.060487,80.624233,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07642,AGENT,BNK-034,UP-LAK,CSP Agent – Lakhimpur Kheri Block 44,28.275339,80.518576,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07643,AGENT,BNK-035,UP-LAK,CSP Agent – Lakhimpur Kheri Block 45,28.154397,80.485998,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07644,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 46,28.044237,80.784523,rural,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07645,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 47,28.033678,80.877233,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07646,AGENT,BNK-002,UP-LAK,CSP Agent – Lakhimpur Kheri Block 48,28.265385,80.531080,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07647,AGENT,BNK-003,UP-LAK,CSP Agent – Lakhimpur Kheri Block 49,27.920707,80.791092,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07648,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 50,28.151648,80.605603,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07649,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 51,28.233232,80.582062,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07650,AGENT,BNK-003,UP-LAK,CSP Agent – Lakhimpur Kheri Block 52,28.190839,80.476952,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-07651,AGENT,BNK-033,UP-LAK,CSP Agent – Lakhimpur Kheri Block 53,28.316340,80.859227,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
